CustomerID,Age,Tenure_Months,Monthly_Charges,Contract_Type,Tech_Support,Churn
1160,43,6,89.3422128056309,Month-to-month,No,1
1161,21,25,90.06114963944516,Month-to-month,No,1
1162,42,17,95.34721106595967,One year,No,0
1163,62,61,107.28594215656645,One year,No,0
1164,59,12,69.99589919647885,One year,No,0
1165,42,6,93.02491895295712,Two year,Yes,1
1166,35,27,81.91727353658368,One year,No,0
1167,57,8,38.66399397976826,Month-to-month,No,0
1168,25,65,22.568964486940818,Month-to-month,No,1
1169,56,57,48.45413856769338,Two year,Yes,0
1170,57,40,64.30337063376194,Month-to-month,No,0
1171,31,14,81.71059444286563,Month-to-month,Yes,0
1172,49,35,104.99593305032053,One year,Yes,0
1173,68,48,39.62457167061656,Month-to-month,No,0
1174,55,56,32.55497898984771,Two year,No,0
1175,50,49,116.34799474743275,One year,No,0
1176,40,13,30.80445593764071,Month-to-month,No,0
1177,32,61,67.84910701071891,Two year,Yes,0
1178,50,49,78.55637287933018,Month-to-month,Yes,0
1179,42,46,74.13744209074383,Month-to-month,Yes,0
1180,34,62,28.60321570329432,Month-to-month,No,0
1181,50,8,25.702691400361935,Month-to-month,Yes,1
1182,64,43,30.548342746103568,Month-to-month,Yes,1
1183,19,20,78.55876838726125,Month-to-month,No,0
1184,31,39,74.43448876343211,Month-to-month,Yes,0
1185,57,49,43.37407920367443,Month-to-month,No,0
1186,57,64,83.77741418455915,One year,No,1
1187,68,62,102.00675020556494,Two year,No,1
1188,56,54,24.157895984659376,Month-to-month,No,1
1189,68,9,69.81299435480423,Month-to-month,No,1
1190,23,37,88.93104121026903,Month-to-month,Yes,0
1191,23,49,45.23119270696871,Month-to-month,No,0
1192,20,41,50.77709052931491,One year,No,0
1193,24,17,81.36379029893838,One year,Yes,0
1194,68,21,109.7935293443737,Month-to-month,Yes,1
1195,25,51,100.99244203028994,Month-to-month,No,1
1196,59,59,78.31302190995835,Month-to-month,No,0
1197,69,39,93.02217177572491,One year,No,0
1198,32,55,56.482247020779866,Month-to-month,No,1
1199,64,41,84.09655280987577,Two year,Yes,0
1200,46,39,66.6181591127557,One year,No,0
1201,50,13,38.99361364575609,Month-to-month,No,0
1202,69,64,90.17382738772572,One year,Yes,0
1203,47,11,75.6464637348822,Two year,No,0
1204,56,19,55.86215819535914,One year,No,0
1205,44,11,111.13391900786307,Month-to-month,No,1
1206,53,46,22.09341178267333,Month-to-month,Yes,0
1207,46,45,51.5773151249496,Two year,No,0
1208,55,1,25.688139777764654,One year,No,1
1209,50,40,96.65273162216272,One year,No,0
1210,54,19,90.21074541137926,Two year,No,1
1211,44,61,53.13522187363171,Two year,Yes,0
1212,50,12,87.5662902207073,Two year,No,0
1213,21,61,59.593722619594985,Month-to-month,No,0
1214,39,33,95.62537914224343,One year,Yes,0
1215,19,45,65.41836627367061,One year,No,0
1216,27,69,61.22797278316656,One year,No,0
1217,22,8,113.4729915488301,One year,No,0
1218,27,25,45.08790998907003,Month-to-month,Yes,0
1219,50,46,32.04473399965654,One year,No,0
1220,55,30,78.45431132594581,One year,No,1
1221,30,47,116.93218122841789,Month-to-month,No,1
1222,48,49,57.783921372718666,Month-to-month,No,1
1223,64,47,26.203676362878152,Month-to-month,No,0
1224,53,18,53.93052673095674,Month-to-month,Yes,0
1225,62,66,70.59316543195584,Month-to-month,No,0
1226,41,68,36.192300663221374,Month-to-month,No,1
1227,69,33,85.8102218056492,One year,No,0
1228,32,36,119.77493890102006,One year,Yes,0
1229,46,19,65.17394759814438,One year,No,0
1230,25,28,55.472855673021265,Two year,No,0
1231,22,40,60.070416683446666,Month-to-month,No,0
1232,46,15,31.514617839520113,Month-to-month,Yes,0
1233,64,41,108.32736014262238,Two year,Yes,0
1234,21,39,61.4825655521352,Month-to-month,No,1
1235,29,2,58.72744114248413,Two year,Yes,1
1236,62,63,85.96902729304743,Two year,No,1
1237,19,29,64.20334209311235,One year,Yes,0
1238,44,66,84.8233468807846,Two year,No,0
1239,48,51,26.14462901307875,Month-to-month,No,0
1240,68,10,101.37233437222274,Month-to-month,No,1
1241,68,14,114.05039528794026,One year,No,0
1242,53,51,84.8765386159386,Month-to-month,No,1
1243,53,39,115.45659288588108,Two year,Yes,0
1244,43,28,35.14323143699633,Month-to-month,Yes,1
1245,60,3,67.74161894803537,One year,No,0
1246,44,70,80.18067339454473,One year,No,1
1247,22,27,78.17366474211866,One year,No,0
1248,37,2,60.14617790890432,Month-to-month,No,1
1249,28,38,53.80844093662614,Month-to-month,No,1
1250,27,3,32.68240225504188,Two year,No,0
1251,57,16,59.17424505622782,Month-to-month,Yes,0
1252,55,40,36.26608151054852,Two year,No,0
1253,23,2,93.43656764922184,One year,No,1
1254,25,41,40.883093549459,One year,No,0
1255,40,12,25.856530528453384,One year,No,0
1256,64,35,75.23661378172343,Month-to-month,No,0
1257,43,65,79.52297327194016,One year,No,0
1258,63,55,107.19130612805056,Two year,No,0
1259,60,45,77.69816124176819,Month-to-month,Yes,0
1260,29,62,54.54808537234457,Two year,Yes,0
1261,43,49,100.30118815263205,Month-to-month,No,1
1262,30,25,74.0278893187421,Month-to-month,No,0
1263,57,23,27.928028463119176,Month-to-month,No,0
1264,35,24,76.58505603132467,Two year,Yes,0
1265,42,38,110.80185454216624,Month-to-month,Yes,1
1266,50,28,59.631262549822054,Two year,No,0
1267,64,21,49.632580189980004,Two year,No,1
1268,57,54,34.34694570180201,Month-to-month,No,1
1269,60,18,35.14455219353573,Month-to-month,No,0
1270,29,36,63.27714843418189,One year,Yes,0
1271,61,45,79.56798241615294,Month-to-month,No,1
1272,53,53,28.061540516960175,One year,No,0
1273,65,30,113.95685890251657,Month-to-month,Yes,1
1274,21,60,95.51336174451959,Month-to-month,No,1
1275,22,32,78.66239182836627,One year,Yes,0
1276,54,67,102.84386709389908,Month-to-month,Yes,0
1277,25,67,28.018675681211327,Month-to-month,Yes,0
1278,59,28,67.68388777331245,Month-to-month,Yes,1
1279,66,44,83.00931268616634,Month-to-month,No,1
1280,45,41,102.86529061182893,One year,No,1
1281,48,63,98.34695600492677,Two year,No,0
1282,26,23,47.70692497133996,Month-to-month,No,1
1283,68,48,114.08801695592042,One year,Yes,0
1284,46,32,32.43458414308704,One year,Yes,0
1285,31,57,107.51336186211522,Month-to-month,No,1
1286,57,33,117.09402496046185,Month-to-month,No,0
1287,58,24,37.71535232226256,Two year,Yes,0
1288,39,39,92.20660642037853,One year,No,0
1289,28,34,24.028551877799845,One year,No,0
1290,40,56,60.542282513915495,One year,No,0
1291,18,28,71.6283299197674,Month-to-month,No,0
1292,63,37,78.0645225909634,One year,Yes,0
1293,54,7,113.59372482485595,One year,No,1
1294,38,68,87.22506872941946,One year,Yes,1
1295,43,37,68.1277951219237,Month-to-month,No,0
1296,63,56,100.96750362658894,Month-to-month,Yes,0
1297,53,65,115.05328209544089,Month-to-month,No,1
1298,40,65,22.206614868229085,Two year,Yes,0
1299,18,47,118.25212722560387,Month-to-month,No,1
1300,68,20,28.61321390636803,Month-to-month,No,0
1301,57,19,101.43867792687614,Month-to-month,No,0
1302,32,29,48.03347525514125,Month-to-month,No,1
1303,38,60,33.21796577538717,One year,No,0
1304,64,18,63.98556397138349,One year,No,0
1305,26,35,84.39565794476135,One year,No,0
1306,26,43,58.0951845023475,Month-to-month,No,0
1307,27,11,25.456540828269894,One year,No,1
1308,69,49,79.94611396587166,Month-to-month,No,0
1309,43,38,110.24032761106747,Month-to-month,No,1
1310,58,64,58.32153659472517,Month-to-month,No,0
1311,52,69,41.6332777630827,Month-to-month,No,1
1312,69,8,64.25773459328154,Month-to-month,No,1
1313,42,34,24.836271104878087,One year,No,0
1314,43,48,102.04875844802748,One year,Yes,0
1315,28,56,102.63408109501867,Two year,No,0
1316,55,65,78.80004634296284,Month-to-month,No,1
1317,19,31,55.31028889383895,Month-to-month,No,0
1318,24,4,99.97833644457833,Month-to-month,No,1
1319,35,50,75.46870247883672,Two year,Yes,0
1320,44,69,102.59323085500162,One year,No,0
1321,51,30,83.14587925830206,One year,No,0
1322,44,59,98.44054732127972,Month-to-month,No,1
1323,34,67,79.85629932177599,One year,Yes,0
1324,60,45,61.41410682156662,Month-to-month,No,0
1325,61,4,115.79458599261376,One year,No,0
1326,68,26,74.11138248788447,Two year,Yes,0
1327,41,27,80.50895185405383,Two year,No,0
1328,42,46,42.048763941474924,One year,Yes,0
1329,24,64,82.56507894272764,Month-to-month,No,1
1330,69,51,77.16076494829439,Two year,Yes,0
1331,23,50,38.48383979470249,One year,Yes,0
1332,41,6,25.958709735314372,Month-to-month,No,0
1333,50,59,80.43593197147712,Month-to-month,Yes,1
1334,66,15,96.36922693503206,Month-to-month,Yes,1
1335,46,30,72.34013709220082,Month-to-month,No,1
1336,60,42,42.67726253196457,Month-to-month,No,0
1337,39,37,86.65219766930349,One year,No,0
1338,43,42,28.010572660960225,Month-to-month,No,1
1339,45,35,64.18337048019546,Month-to-month,No,0
1340,67,6,36.336675839842016,One year,No,0
1341,38,68,38.44590510598834,Two year,Yes,0
1342,66,18,40.229394915820365,One year,Yes,0
1343,24,29,58.67070570439779,Month-to-month,No,1
1344,34,59,25.115020562039764,Two year,No,0
1345,37,47,59.77934409290982,Two year,No,0
1346,58,17,71.17074471147009,Month-to-month,No,1
1347,66,22,68.32942849663252,Month-to-month,No,0
1348,37,68,58.27841004030405,One year,Yes,0
1349,39,69,103.91466080707525,Two year,Yes,0
1350,45,37,34.53266924205041,Two year,No,0
1351,57,49,70.56967437813739,Two year,No,0
1352,66,13,26.20414169565543,One year,No,0
1353,24,34,27.115567887790974,One year,Yes,0
1354,18,53,77.38658496770964,Month-to-month,No,0
1355,49,51,76.6018424887821,Month-to-month,No,1
1356,30,3,107.8033512844457,Month-to-month,Yes,0
1357,47,42,75.78736756600732,One year,No,0
1358,40,32,115.97910204048502,One year,No,0
1359,68,51,24.869484839992978,One year,No,1
1360,36,46,29.800768478074104,Month-to-month,No,1
1361,49,21,24.40658615703814,One year,Yes,0
1362,47,44,38.527685033354004,Month-to-month,No,1
1363,46,11,74.12701109416781,Month-to-month,Yes,1
1364,66,68,84.5572181427428,One year,No,0
1365,62,1,24.558515794866878,One year,No,0
1366,46,63,114.59708898455993,Two year,No,0
1367,47,24,104.2165376650381,Month-to-month,No,0
1368,33,13,49.661248215709314,Month-to-month,No,0
1369,57,11,27.718753022646794,Month-to-month,No,1
1370,36,51,36.98870732190573,Month-to-month,No,0
1371,35,17,32.69444137549726,Two year,No,0
1372,18,24,32.328377929894685,One year,No,0
1373,31,19,71.8561688665734,Two year,No,0
1374,68,37,44.584744249340034,Month-to-month,No,0
1375,64,8,55.81397165291445,Two year,No,0
1376,67,28,118.95053333843225,Month-to-month,No,0
1377,19,5,88.43142489253448,Two year,Yes,0
1378,45,17,114.89806670470014,Month-to-month,Yes,0
1379,66,36,34.25565550331156,Month-to-month,Yes,0
1380,67,19,58.21394748325693,One year,No,0
1381,47,64,75.47318032823543,Two year,No,0
1382,55,11,27.6758061888738,Month-to-month,No,0
1383,68,54,20.418744362795785,Month-to-month,No,1
1384,21,45,87.04343337969175,Two year,No,0
1385,18,47,84.18195168014353,Month-to-month,No,1
1386,25,12,61.07888099996118,Month-to-month,Yes,1
1387,46,21,68.96440760320326,Month-to-month,Yes,1
1388,56,11,61.54430005920896,Month-to-month,No,1
1389,20,5,22.400504484488884,Two year,No,0
1390,49,56,53.537160621746246,One year,No,0
1391,27,20,37.708225539728986,One year,Yes,0
1392,27,41,29.842418910136875,Two year,No,0
1393,36,46,115.67204338893498,Month-to-month,Yes,0
1394,63,12,79.93597250421656,Month-to-month,Yes,0
1395,51,70,92.86562842366027,Month-to-month,Yes,0
1396,50,17,51.53637432661175,Month-to-month,Yes,0
1397,40,19,59.31471294940152,Month-to-month,No,1
1398,45,26,43.692399389672346,Two year,Yes,0
1399,49,48,29.696567096542474,One year,No,0
1400,67,52,37.90316374415838,Month-to-month,No,0
1401,24,70,99.75140452964858,One year,Yes,0
1402,46,55,87.75458051837758,One year,Yes,0
1403,25,33,74.69288759854769,Two year,No,0
1404,18,62,67.50898728667681,Two year,Yes,0
1405,20,23,112.24342836561244,One year,No,0
1406,41,15,27.27349477786684,One year,No,0
1407,40,27,48.06008132379159,One year,Yes,0
1408,25,64,54.9937853570714,One year,No,0
1409,64,51,98.24258122127878,Month-to-month,Yes,0
1410,54,53,119.25146201619714,Month-to-month,No,1
1411,20,51,44.0670514757153,One year,No,0
1412,68,47,107.43073341370805,Month-to-month,Yes,1
1413,50,4,103.06227604317912,Month-to-month,Yes,0
1414,45,7,42.46573976417666,One year,No,1
1415,64,35,59.933258019922256,Month-to-month,No,1
1416,25,48,60.96728692925191,One year,Yes,0
1417,51,45,117.82206685265584,One year,No,0
1418,52,19,38.08919013788983,Two year,No,0
1419,49,63,99.91579711047821,Month-to-month,No,0
1420,41,38,53.419271417310995,Month-to-month,Yes,0
1421,31,67,93.08703457761604,One year,No,1
1422,49,59,62.001100429566286,Two year,No,0
1423,63,69,77.83597631165401,Two year,Yes,0
1424,60,13,103.26117733261312,Month-to-month,No,0
1425,33,47,100.41655649838842,Month-to-month,No,0
1426,21,61,106.64231835397001,Two year,No,1
1427,69,31,25.961732534465902,Month-to-month,Yes,0
1428,54,22,89.20505530397449,One year,No,0
1429,38,43,33.99873767217629,Month-to-month,No,0
1430,31,67,61.5818568018411,Month-to-month,No,0
1431,48,54,74.85884150546885,Month-to-month,No,0
1432,65,10,60.273948474683074,Month-to-month,No,1
1433,35,42,71.96116758030075,One year,No,0
1434,24,64,119.65263087986192,Two year,Yes,1
1435,27,21,33.52173137128547,Month-to-month,No,1
1436,24,66,87.54560453364256,Two year,No,0
1437,50,41,59.600096638561524,Month-to-month,Yes,0
1438,40,24,33.300979890732876,One year,No,0
1439,38,35,35.87367633743095,Month-to-month,No,0
1440,36,56,114.92731062456168,Two year,Yes,0
1441,65,30,107.9601496711762,One year,Yes,0
1442,36,57,110.70419604150219,One year,Yes,0
1443,53,47,119.15327758273865,Two year,Yes,0
1444,46,35,40.83153900085179,One year,No,0
1445,35,19,55.543933736406174,Two year,Yes,0
1446,19,8,86.92190299248666,One year,No,0
1447,18,26,68.38025398606473,Two year,No,0
1448,64,71,61.83895333783335,One year,Yes,0
1449,22,30,55.781124933559305,Month-to-month,No,0
1450,37,7,79.37806319434523,One year,No,0
1451,28,67,77.5593428640082,Month-to-month,No,0
1452,59,65,36.14578340642401,One year,Yes,0
1453,19,36,67.1739837518439,Month-to-month,Yes,0
1454,20,25,75.34717762098498,One year,No,0
1455,40,37,77.02869387313905,Month-to-month,No,0
1456,29,1,41.010719291235176,Month-to-month,No,1
1457,37,15,94.22713922522868,Month-to-month,No,0
1458,22,37,22.519909482106964,Two year,Yes,0
1459,54,13,55.483185554316265,Month-to-month,No,1
1460,55,8,98.02126485356335,Month-to-month,Yes,1
1461,47,5,76.38929210554024,One year,Yes,0
1462,26,60,46.116243251086026,One year,No,0
1463,51,1,89.49531193430477,Month-to-month,Yes,1
1464,61,36,76.73909441560734,Month-to-month,No,0
1465,52,35,99.62436094563871,Month-to-month,No,1
1466,69,66,93.50251861898234,Two year,Yes,0
1467,39,63,81.01079220362347,Month-to-month,No,1
1468,61,23,68.8177675310814,Month-to-month,No,0
1469,41,9,33.31821256675234,Month-to-month,No,1
1470,34,34,46.133301788538375,Month-to-month,Yes,0
1471,27,46,61.90994729170853,One year,No,0
1472,47,4,79.92992870063887,Month-to-month,No,1
1473,63,30,71.37078552153048,Month-to-month,No,0
1474,40,3,48.81845259595295,Month-to-month,Yes,1
1475,49,14,20.646435778971053,Month-to-month,No,0
1476,34,60,69.6239221900814,Month-to-month,Yes,0
1477,67,45,48.56259885622431,Two year,No,0
1478,68,34,93.46083007105351,One year,Yes,0
1479,34,45,22.39462652704835,Two year,No,0
1480,31,61,78.48278113057908,Two year,No,0
1481,26,16,114.14742375060654,One year,Yes,0
1482,57,66,37.440926711149956,Month-to-month,Yes,0
1483,19,40,67.16494907505954,One year,No,0
1484,62,17,29.142199181713817,Two year,No,0
1485,42,34,82.56819122613527,One year,No,0
1486,56,16,75.05316805962255,One year,No,0
1487,26,60,60.736552421283236,Month-to-month,Yes,0
1488,39,66,72.13770214737411,Two year,No,0
1489,60,66,109.65746584690102,One year,No,0
1490,63,13,39.6294302311067,Two year,No,0
1491,21,56,22.256451170534724,Month-to-month,No,1
1492,43,31,106.16648846991009,Month-to-month,No,1
1493,46,34,77.71170823879065,Month-to-month,No,1
1494,62,39,109.06584554618424,One year,Yes,0
1495,51,67,79.69452234131725,Month-to-month,No,0
1496,40,8,101.01610899597024,Month-to-month,No,1
1497,54,55,62.967336335514794,Two year,Yes,0
1498,28,27,94.98599312882688,Month-to-month,No,1
1499,23,53,111.3041466889856,Two year,No,0
1500,35,39,77.21229637222064,Month-to-month,No,1
1501,38,65,38.078515056237954,Two year,No,0
1502,59,17,46.87976150301982,One year,No,0
1503,53,30,39.864457689740576,Two year,Yes,0
1504,58,53,44.68570275957329,Two year,No,1
1505,55,13,50.64154493510364,Month-to-month,No,0
1506,51,21,75.51337867531885,Month-to-month,No,0
1507,34,19,78.79916294638328,Month-to-month,No,0
1508,54,53,62.649974724186116,One year,Yes,0
1509,42,19,81.54207798208354,Two year,No,0
1510,55,57,28.157492561136593,Month-to-month,No,0
1511,29,25,28.778823705815995,One year,No,0
1512,40,31,37.182946035765845,Month-to-month,No,0
1513,59,55,71.80774980403447,Two year,No,0
1514,39,23,41.399467869831355,Two year,No,0
1515,38,32,48.32844034925773,Month-to-month,No,1
1516,44,62,60.03128361729941,Month-to-month,No,1
1517,48,10,101.18661240103798,Month-to-month,No,1
1518,23,54,21.386213591286012,One year,No,1
1519,44,52,84.93788202366224,One year,No,1
1520,57,20,86.88765310406853,Month-to-month,No,1
1521,51,32,99.86557803566366,Month-to-month,Yes,0
1522,29,14,113.27529390603132,Month-to-month,No,1
1523,62,50,22.013784894928982,One year,Yes,0
1524,24,28,35.378370551321616,One year,No,0
1525,27,53,108.6171294055993,Month-to-month,No,1
1526,62,24,65.85185621870153,One year,No,0
1527,34,22,76.45906389334635,One year,No,0
1528,43,30,86.30272037231474,Month-to-month,Yes,0
1529,38,63,87.90666044956374,Month-to-month,No,0
1530,45,4,113.17404033165082,One year,No,1
1531,63,59,119.69494174116697,Two year,No,1
1532,19,8,92.01574609309402,Month-to-month,Yes,1
1533,60,12,48.72212092051508,Month-to-month,No,1
1534,18,31,107.97524022943436,Month-to-month,No,1
1535,68,34,24.92209145407616,One year,No,0
1536,53,49,43.10808528744962,Month-to-month,No,0
1537,68,57,109.73857174637149,Month-to-month,No,0
1538,43,26,45.61915144393549,One year,No,0
1539,46,18,42.06510596217485,One year,No,0
1540,38,38,33.81252931402472,Month-to-month,No,1
1541,28,50,105.91117576469165,Month-to-month,Yes,0
1542,57,8,70.00582591910867,One year,No,0
1543,28,41,87.48932030541548,Month-to-month,No,0
1544,53,6,43.90663840750297,Month-to-month,Yes,0
1545,66,69,95.80404210112165,Two year,Yes,0
1546,56,44,96.00055449620984,Month-to-month,No,0
1547,57,64,51.25980249083001,One year,Yes,0
1548,52,29,61.06826330102828,Two year,No,1
1549,51,28,40.969027743020085,Month-to-month,Yes,1
1550,64,11,117.65610233229043,Month-to-month,No,1
1551,41,65,84.56025770584117,One year,Yes,0
1552,39,19,113.45438807155155,Two year,Yes,0
1553,22,9,50.338554362913314,Two year,No,1
1554,50,27,98.18909129968897,One year,No,0
1555,53,34,96.5858643884742,Month-to-month,Yes,0
1556,64,44,89.16556518665415,One year,No,0
1557,37,68,116.56389752668004,Month-to-month,No,1
1558,36,15,59.355533610631554,Month-to-month,No,0
1559,52,51,33.07173235897573,Month-to-month,No,1
1560,69,13,87.17088592440608,Month-to-month,No,0
1561,60,49,92.93098004772062,One year,No,0
1562,34,70,77.50605734588146,Month-to-month,No,1
1563,62,56,40.68178931333963,Month-to-month,Yes,0
1564,60,51,70.44559416693554,Month-to-month,No,0
1565,51,37,51.21897365691294,Two year,No,0
1566,26,17,62.746652816668906,One year,No,0
1567,43,58,84.52185758446639,Month-to-month,No,0
1568,19,29,94.52147426908346,Month-to-month,No,1
1569,26,33,43.22246909013431,Month-to-month,No,1
1570,26,60,60.532536064695336,Two year,No,0
1571,57,55,46.916157099162916,One year,No,0
1572,34,10,39.86316138618691,One year,No,0
1573,18,47,98.33872199958384,One year,No,0
1574,42,23,110.92526944369924,Month-to-month,No,0
1575,60,21,57.02321856845767,Two year,Yes,0
1576,57,13,95.12789243737669,One year,No,0
1577,59,33,109.69952893644111,Month-to-month,No,1
1578,42,24,104.61242105302316,Month-to-month,No,0
1579,56,11,38.28133885392259,One year,Yes,1
1580,52,17,115.62918815133614,Two year,No,0
1581,20,68,57.66764404294625,Month-to-month,No,1
1582,67,47,53.92406611738363,Two year,No,0
1583,54,25,26.243132727778033,One year,No,0
1584,61,21,68.6173654104883,Month-to-month,No,0
1585,61,12,30.90136156409287,Month-to-month,Yes,0
1586,68,37,44.8539820927426,Month-to-month,Yes,0
1587,47,42,51.69426217672814,One year,No,0
1588,55,17,100.8826323491684,Month-to-month,No,0
1589,51,48,107.54886503958966,Month-to-month,Yes,1
1590,29,28,50.24663174614697,One year,Yes,0
1591,36,41,105.86981212445738,One year,Yes,0
1592,54,47,105.72309373697911,Month-to-month,No,1
1593,61,18,96.46509503848735,Month-to-month,Yes,0
1594,66,71,34.66951140151815,Month-to-month,No,1
1595,34,13,89.0322846900729,One year,No,1
1596,27,13,114.50240645805688,Two year,Yes,1
1597,66,31,88.2540478767157,Month-to-month,No,0
1598,64,2,53.16168491078339,Two year,Yes,0
1599,29,16,70.05793174308313,One year,No,0
1600,33,9,84.57250433510536,One year,Yes,0
1601,41,38,71.05704087285037,One year,No,0
1602,36,54,31.99529417309698,Month-to-month,No,0
1603,25,56,51.20640446520206,Month-to-month,Yes,0
1604,48,45,100.23960305536325,One year,Yes,0
1605,38,34,106.14180460955174,One year,No,0
1606,34,9,33.730003271557024,One year,Yes,0
1607,40,8,115.23867523987246,Month-to-month,No,0
1608,54,7,52.88226178486093,Two year,No,0
1609,33,36,86.231373873072,One year,No,1
1610,23,18,95.18251459566811,Month-to-month,No,0
1611,25,3,101.19462346378835,Month-to-month,No,1
1612,42,28,114.57497022259301,One year,No,0
1613,35,70,51.29195480288226,One year,No,0
1614,42,44,105.85064545515544,Month-to-month,Yes,0
1615,29,21,33.1686903436207,Two year,Yes,0
1616,32,28,90.50409063535928,Month-to-month,No,1
1617,43,54,94.19777295139859,Month-to-month,No,1
1618,58,54,87.77232412013204,Two year,No,1
1619,62,65,45.2314736135153,Two year,Yes,0
1620,43,21,107.30431470152034,One year,No,1
1621,64,13,36.885846337039496,Two year,Yes,0
1622,49,57,25.363479152083084,Month-to-month,Yes,1
1623,27,49,91.74649906119122,Two year,No,1
1624,33,54,67.54757152327338,Month-to-month,Yes,1
1625,24,10,104.90980199586761,Month-to-month,No,1
1626,34,53,58.3397141058259,Month-to-month,No,0
1627,40,44,36.82785885077128,Month-to-month,No,1
1628,43,47,103.64421924698698,Month-to-month,No,1
1629,38,53,74.89096316400716,Month-to-month,Yes,0
1630,39,46,38.919579239035485,Month-to-month,Yes,0
1631,24,13,92.03839985864458,Month-to-month,No,1
1632,31,37,71.11136384895005,One year,No,0
1633,32,24,80.43129822403199,Month-to-month,No,1
1634,24,2,66.08983382065819,Month-to-month,Yes,1
1635,26,14,102.87089838180064,One year,No,0
1636,68,10,102.95627156830498,Two year,No,0
1637,65,35,90.93888218243862,One year,No,0
1638,25,25,30.540137739646227,Month-to-month,No,0
1639,67,3,103.88538619040689,One year,Yes,0
1640,40,17,87.10129805329098,Month-to-month,Yes,1
1641,46,12,89.70241660042996,Month-to-month,No,1
1642,35,54,56.298284040387166,Month-to-month,No,1
1643,48,24,107.92795561570067,Two year,Yes,0
1644,47,29,92.53716002348575,Month-to-month,No,1
1645,69,43,31.259046652919444,Month-to-month,Yes,0
1646,56,25,60.77780344061627,Month-to-month,Yes,0
1647,52,60,108.63803619601417,Two year,No,1
1648,35,65,24.7196701697379,One year,Yes,0
1649,59,28,116.14166196420496,Month-to-month,No,0
1650,56,16,87.91625683195628,One year,No,0
1651,34,47,83.13759776433767,One year,Yes,0
1652,31,58,47.05592564879914,One year,Yes,0
1653,48,27,44.87917887391771,Month-to-month,No,1
1654,41,53,114.20582194885955,Two year,Yes,0
1655,52,42,49.82724542341228,Month-to-month,No,1
1656,61,59,97.55052967189994,One year,No,0
1657,62,47,59.31217982070792,Month-to-month,No,0
1658,51,34,33.9254070784704,Month-to-month,No,0
1659,20,37,21.071529769535896,Month-to-month,Yes,0
1660,54,6,74.42573370152508,One year,Yes,0
1661,60,7,117.57788185489326,Month-to-month,Yes,1
1662,57,25,56.91361938092045,One year,No,0
1663,43,33,55.719233399304485,Month-to-month,No,0
1664,40,55,54.40916178494421,One year,Yes,0
1665,61,58,72.05438373048585,Two year,Yes,0
1666,56,7,64.06648834242935,One year,No,1
1667,32,57,107.99146267270145,One year,No,1
1668,66,12,70.55207917234904,One year,No,1
1669,21,16,70.77578381885688,Month-to-month,No,0
1670,46,43,33.83715947205566,Two year,No,0
1671,39,7,118.27395409103859,Month-to-month,No,1
1672,42,51,44.99728908688297,One year,No,0
1673,30,32,27.336406745960268,One year,No,0
1674,35,8,86.31462489752089,Month-to-month,No,1
1675,50,45,79.53663701568726,Month-to-month,Yes,1
1676,33,59,61.514565399274574,Month-to-month,Yes,0
1677,62,4,62.2192233880678,Two year,No,0
1678,59,67,98.50639210464311,Two year,No,0
1679,61,29,39.57126400996491,One year,No,0
1680,19,29,102.02533189448897,One year,Yes,0
1681,52,28,84.87471138950181,Two year,No,0
1682,59,44,61.89697737795244,Month-to-month,No,0
1683,51,4,65.80286165838686,Month-to-month,Yes,0
1684,47,9,45.66472071860958,One year,No,1
1685,30,5,95.21143326969748,Two year,No,0
1686,30,56,71.28747423052678,Two year,No,1
1687,35,50,52.08545427498436,Month-to-month,No,0
1688,49,15,79.60501157609502,Month-to-month,No,0
1689,49,32,119.5734452051323,Month-to-month,No,1
1690,52,28,63.52622796565539,Month-to-month,No,0
1691,56,22,112.06914007786196,Month-to-month,No,1
1692,63,17,54.50168399245661,One year,No,0
1693,69,59,25.473270692498588,Month-to-month,No,0
1694,46,71,40.424210636842886,Two year,Yes,0
1695,66,57,61.86951433276842,Month-to-month,No,1
1696,46,26,41.963492859456906,One year,No,0
1697,61,25,20.022703821825555,Month-to-month,No,0
1698,33,10,111.50015377475272,Month-to-month,No,1
1699,61,45,104.3879411230929,Month-to-month,Yes,0
1700,64,11,94.22922314869471,Two year,No,1
1701,27,53,36.78145956460286,Two year,Yes,0
1702,47,68,32.03635762099861,Month-to-month,Yes,0
1703,42,28,26.760474947238315,Month-to-month,No,1
1704,56,65,92.40291887729212,Two year,Yes,0
1705,37,49,112.88079606878853,Month-to-month,No,0
1706,22,47,63.053582091303696,Month-to-month,No,0
1707,18,52,31.914067199604816,One year,No,0
1708,47,54,71.23928207321066,Two year,No,0
1709,66,60,54.88319074586301,Month-to-month,Yes,0
1710,20,57,57.48249243499977,Month-to-month,Yes,0
1711,62,47,82.13306241557072,Two year,No,0
1712,31,31,91.87181132622024,Month-to-month,No,1
1713,47,46,31.060359887316086,Month-to-month,No,1
1714,67,26,23.559023080647638,One year,No,0
1715,21,5,119.43303026857149,Two year,Yes,0
1716,35,52,43.272834891555185,Month-to-month,No,0
1717,54,54,25.383052490845905,Two year,No,0
1718,42,33,38.987532909592,One year,Yes,0
1719,65,50,23.89578463484642,Month-to-month,Yes,1
1720,18,38,59.181089461717164,Two year,Yes,0
1721,63,27,100.24017844513243,Month-to-month,Yes,0
