customer_id,tenure_months,billing_amount,support_tickets,sla_breaches,active_days,Churn
CUST-1156,37,52.87155537251445,4,1,9,0
CUST-1157,43,95.09212806477494,3,3,25,0
CUST-1158,40,66.69713710774974,3,0,3,0
CUST-1159,55,127.06178945953647,5,0,20,0
CUST-1160,39,126.69050089968131,3,3,29,0
CUST-1161,15,82.05555175591218,4,1,7,0
CUST-1162,4,65.60648421355202,5,2,18,0
CUST-1163,25,67.1327735526823,4,3,12,1
CUST-1164,13,124.74288833686832,6,2,19,1
CUST-1165,33,62.66333276368956,8,1,16,0
CUST-1166,16,47.177718581889984,9,2,22,0
CUST-1167,42,31.009484443789887,6,1,27,0
CUST-1168,66,80.67010571497309,6,1,24,0
CUST-1169,55,82.67717285957944,3,0,17,0
CUST-1170,42,129.31813235237792,0,0,20,0
CUST-1171,34,48.76103053798832,7,1,15,0
CUST-1172,30,69.52886557689199,3,3,1,0
CUST-1173,13,125.09274605617982,0,0,2,0
CUST-1174,13,127.07106939736656,4,1,8,0
CUST-1175,18,69.99943987723987,7,2,22,1
CUST-1176,32,79.68612302726851,3,2,25,0
CUST-1177,39,59.42716581040678,7,3,2,1
CUST-1178,46,141.23213419451056,7,2,19,1
CUST-1179,29,35.42368954640544,2,2,9,0
CUST-1180,62,141.3874249901911,8,1,9,1
CUST-1181,62,108.90263873859462,2,2,13,0
CUST-1182,57,89.10437984927505,0,2,6,1
CUST-1183,16,24.245677901984465,1,2,30,0
CUST-1184,56,81.82750493686108,5,2,15,0
CUST-1185,10,73.0072536503552,9,1,19,1
CUST-1186,30,40.95844555676593,1,2,21,0
CUST-1187,25,105.3332484550854,5,3,15,1
CUST-1188,5,146.24961795787715,0,0,18,0
CUST-1189,65,93.08454543838826,0,3,7,1
CUST-1190,49,112.91792593771295,4,0,26,0
CUST-1191,3,28.898558833582182,9,3,11,0
CUST-1192,45,74.29670945620931,8,0,8,1
CUST-1193,14,35.126603071384466,7,0,6,0
CUST-1194,30,99.66345861974635,2,0,8,0
CUST-1195,68,142.00268056784012,2,0,2,0
CUST-1196,18,106.03110522131301,0,1,19,0
CUST-1197,62,29.984396280874797,2,3,16,0
CUST-1198,37,66.10660664806076,0,0,7,0
CUST-1199,25,91.5862393273107,7,3,10,1
CUST-1200,48,72.41700829732278,0,2,12,0
CUST-1201,65,128.3737213617724,4,0,17,0
CUST-1202,53,125.90723061229859,8,3,7,0
CUST-1203,15,99.53803261341879,6,1,22,0
CUST-1204,49,68.54953286725168,3,3,8,1
CUST-1205,68,53.193728589221735,8,0,7,0
CUST-1206,12,33.76366136770681,8,2,4,1
CUST-1207,59,66.13669885325203,1,3,3,0
CUST-1208,37,73.71242723700354,9,2,19,0
CUST-1209,61,107.85698026352956,9,1,15,0
CUST-1210,43,105.56077715868454,5,3,4,1
CUST-1211,70,29.114058153363402,3,3,25,0
CUST-1212,39,71.3837110060505,7,1,9,0
CUST-1213,56,43.63125273825705,6,1,13,0
CUST-1214,63,40.38565169118474,6,1,18,0
CUST-1215,46,127.54927946584196,9,0,21,0
CUST-1216,11,25.44897817311348,8,0,16,1
CUST-1217,62,74.49377386727576,4,3,1,0
CUST-1218,25,41.866475249647365,5,3,4,0
CUST-1219,71,134.31292803820162,0,3,18,0
CUST-1220,52,92.41526672575456,5,2,8,0
CUST-1221,4,50.07948272899024,1,1,20,0
CUST-1222,59,85.31554733162893,5,3,16,0
CUST-1223,20,115.09322676140506,8,1,21,0
CUST-1224,63,144.5553411595264,7,0,11,0
CUST-1225,54,48.65798055190446,8,1,20,0
CUST-1226,57,135.20363037681489,9,2,21,0
CUST-1227,41,141.45953484177375,7,2,21,0
CUST-1228,3,139.1346707891686,2,1,21,0
CUST-1229,6,102.60386639204827,7,2,27,1
CUST-1230,5,101.876685076512,5,2,19,0
CUST-1231,5,72.41738231389695,5,0,23,0
CUST-1232,54,117.81172469949243,5,3,19,0
CUST-1233,47,89.06822238562116,2,2,18,1
CUST-1234,49,108.06694925967828,9,3,19,1
CUST-1235,9,75.69952750034341,0,1,11,0
CUST-1236,20,115.09454032560808,3,1,3,1
CUST-1237,61,127.18129728859138,9,2,8,1
CUST-1238,35,39.0367133583661,5,1,20,0
CUST-1239,50,128.28086302464965,9,0,19,0
CUST-1240,62,90.23854913273993,1,2,10,0
CUST-1241,17,129.80656818172918,6,2,16,1
CUST-1242,3,76.06922182433189,6,2,5,1
CUST-1243,32,69.27526309979456,3,1,20,0
CUST-1244,13,138.9578952272389,3,1,9,0
CUST-1245,68,52.65200478129217,0,2,8,1
CUST-1246,14,129.74760228719862,1,3,11,0
CUST-1247,11,82.92267442622253,8,1,16,1
CUST-1248,56,86.83240753166376,9,1,7,0
CUST-1249,67,60.100876593632925,7,2,15,1
CUST-1250,29,94.49548608047203,7,3,24,1
CUST-1251,9,62.27745551590747,8,2,29,0
CUST-1252,67,25.1050238514148,6,1,21,0
CUST-1253,25,55.35981869476629,8,2,20,1
CUST-1254,42,20.82927564285679,9,2,23,0
CUST-1255,9,147.18612231739138,1,2,17,0
CUST-1256,40,145.54713727656718,5,3,6,0
CUST-1257,25,71.37018867139966,2,2,15,0
CUST-1258,5,114.68821106415398,5,1,8,0
CUST-1259,11,64.95479279335524,2,2,7,0
CUST-1260,59,107.24211042117689,7,3,2,1
CUST-1261,38,124.70590559597728,3,0,30,0
CUST-1262,5,143.0783118099913,9,3,13,1
CUST-1263,48,72.02759586045735,5,2,30,1
CUST-1264,18,121.8287377842862,8,0,23,0
CUST-1265,70,54.57069858217544,1,2,29,0
CUST-1266,37,148.74319949317427,1,3,6,0
CUST-1267,60,23.350047839365647,6,0,29,1
CUST-1268,48,98.45874484514573,1,0,5,1
CUST-1269,28,105.73577761467253,1,2,20,0
CUST-1270,69,109.44592241963674,3,2,1,1
CUST-1271,40,35.65038524258157,8,3,29,0
CUST-1272,45,142.00887185150697,7,2,18,1
CUST-1273,62,43.55382627651076,1,0,15,0
CUST-1274,58,100.95794242117934,7,1,23,0
CUST-1275,67,48.94789028600104,3,1,10,0
CUST-1276,56,59.93813421276521,1,3,3,1
CUST-1277,40,91.03961042465616,9,2,5,0
CUST-1278,40,74.23514441339495,6,3,24,0
CUST-1279,33,40.82932812694582,5,1,29,0
CUST-1280,6,42.22173231471028,9,1,13,0
CUST-1281,19,74.35882246116395,4,2,8,1
CUST-1282,40,118.44678717581509,0,0,22,0
CUST-1283,59,136.7354040902125,1,2,21,0
CUST-1284,59,30.93659609371977,7,1,29,0
CUST-1285,48,71.10350798272214,0,0,2,0
CUST-1286,41,33.03192328397396,2,3,9,1
CUST-1287,13,22.157022482237725,1,1,17,0
CUST-1288,45,106.02342874371436,4,3,27,0
CUST-1289,53,98.3184274556564,3,0,18,0
CUST-1290,42,41.19248479593521,6,3,13,0
CUST-1291,63,50.39566830209833,4,1,1,1
CUST-1292,27,23.08200797378739,7,2,12,0
CUST-1293,38,128.54313674027247,3,3,20,0
CUST-1294,60,146.70977748631168,5,1,20,0
CUST-1295,7,37.609739783309806,3,1,21,0
CUST-1296,5,50.09177778948876,1,0,5,0
CUST-1297,45,132.89323811310143,0,1,8,0
CUST-1298,58,140.44029373430402,0,2,27,0
CUST-1299,31,74.55155976488534,7,2,15,1
CUST-1300,23,26.580921394979637,3,3,27,0
CUST-1301,42,25.120938380066523,4,3,3,1
CUST-1302,10,94.61348258897135,7,3,6,1
CUST-1303,32,71.07636415611327,6,3,28,0
CUST-1304,53,23.724815585095087,7,2,13,0
CUST-1305,30,95.82281100063238,7,0,12,0
CUST-1306,39,21.46932975657292,5,3,19,1
CUST-1307,31,122.35835455940548,9,0,29,0
CUST-1308,2,59.836266951438304,1,1,18,0
CUST-1309,12,25.233540391200172,5,1,24,0
CUST-1310,39,96.48578872780993,0,3,1,1
CUST-1311,66,71.69897387629712,0,1,25,0
CUST-1312,13,146.59405373642943,2,0,27,0
CUST-1313,46,90.74582612548129,2,0,7,0
CUST-1314,27,55.78109353481108,4,1,12,0
CUST-1315,17,112.22705240241672,0,3,10,0
CUST-1316,60,55.29396033055247,9,0,29,0
CUST-1317,64,137.55162788298347,5,0,12,0
CUST-1318,35,68.71385616595893,6,2,11,0
CUST-1319,70,91.48291316090668,9,3,4,1
CUST-1320,30,26.574503497149752,2,2,19,0
CUST-1321,71,75.39576093379,3,1,6,1
CUST-1322,63,128.20726015592936,9,1,25,0
CUST-1323,28,124.73434469723445,9,2,9,1
CUST-1324,60,49.16141265095841,9,3,20,0
CUST-1325,37,49.39027923137315,9,0,10,0
CUST-1326,22,126.24969058772078,9,1,5,0
CUST-1327,68,140.9517946220123,2,3,27,0
CUST-1328,20,32.396919765490466,0,3,13,0
CUST-1329,68,78.50762312540928,7,1,9,1
CUST-1330,64,63.86905626534977,9,1,2,1
CUST-1331,17,133.1894992094671,9,3,18,1
CUST-1332,12,30.85823890840244,1,0,21,0
CUST-1333,22,47.44637253254486,0,2,1,0
CUST-1334,17,117.82088388624426,7,1,24,0
CUST-1335,10,26.668200367558025,6,2,21,1
CUST-1336,65,84.0295994928576,6,3,12,0
CUST-1337,22,77.4739145083636,3,2,10,0
CUST-1338,50,63.472153268537326,8,0,2,0
CUST-1339,14,71.2944009914601,5,3,28,1
CUST-1340,64,88.89227630093028,1,0,9,1
CUST-1341,47,40.977756590489804,0,3,2,0
CUST-1342,29,94.35946417686706,0,0,23,0
CUST-1343,36,124.70620280899823,8,3,24,1
CUST-1344,52,118.82092087272068,3,0,30,0
CUST-1345,7,40.00698761019058,4,3,22,0
CUST-1346,29,39.40243106639161,2,0,14,0
CUST-1347,11,54.86266780683873,3,3,11,0
CUST-1348,33,66.93971442433484,7,0,23,0
CUST-1349,6,73.09922558310274,3,1,11,0
CUST-1350,32,108.36063818833489,8,2,17,0
CUST-1351,51,27.368456181558603,8,3,4,1
CUST-1352,58,24.50745154938863,5,0,13,0
CUST-1353,26,70.94837318270817,1,1,7,0
CUST-1354,46,110.63127997793745,9,3,16,1
CUST-1355,29,45.146594584342736,6,3,1,0
CUST-1356,4,103.39558256331271,8,3,13,1
CUST-1357,13,53.77765793223893,5,2,1,0
CUST-1358,39,135.19119414575712,2,0,11,0
CUST-1359,15,136.43969275466014,6,0,6,1
CUST-1360,29,58.64733655657244,4,3,20,0
CUST-1361,29,49.89918801522127,0,3,3,0
CUST-1362,32,73.46951636861007,2,3,12,0
CUST-1363,2,51.26910607341934,4,1,5,0
CUST-1364,47,107.40989962792148,6,3,9,0
CUST-1365,22,127.38840899127712,2,2,26,1
CUST-1366,27,107.5019770184582,5,0,26,0
CUST-1367,67,127.16555814241543,4,2,12,0
CUST-1368,56,71.60898108697164,0,3,30,1
CUST-1369,21,40.32120619215191,9,1,30,0
CUST-1370,47,115.93362316168698,5,3,28,1
CUST-1371,59,66.861685668402,7,3,27,0
CUST-1372,6,107.26520727978722,0,3,10,0
CUST-1373,19,55.18371245762954,1,3,19,1
CUST-1374,57,30.559852524867445,3,3,5,0
CUST-1375,69,149.03563341340924,1,0,26,0
CUST-1376,3,40.30619603097791,8,2,5,0
CUST-1377,1,148.49472921525253,9,1,9,0
CUST-1378,58,147.04639123363813,7,3,27,1
CUST-1379,38,123.19635350804515,7,1,28,0
CUST-1380,15,105.72498507065968,3,0,26,0
CUST-1381,34,95.114916532641,4,2,27,0
CUST-1382,61,132.59320089911853,3,3,20,0
CUST-1383,35,57.62713781053343,8,0,17,0
CUST-1384,64,80.79855762303401,1,0,10,0
CUST-1385,25,100.52069601764525,7,2,21,0
CUST-1386,24,73.45476186303384,1,3,1,1
CUST-1387,12,75.57323903173483,0,2,22,0
CUST-1388,18,62.93700677527097,9,2,28,1
CUST-1389,15,93.35013616898968,2,1,16,0
CUST-1390,27,130.57468864196508,8,1,26,0
CUST-1391,60,46.19868914082067,2,2,26,0
CUST-1392,46,141.47629503794738,8,1,15,0
CUST-1393,17,109.58139498726986,6,0,23,0
CUST-1394,53,127.02551764840392,9,2,17,0
CUST-1395,8,92.30479004190151,0,3,26,1
CUST-1396,27,121.33717118512826,9,3,20,1
CUST-1397,46,22.106051654130738,4,0,25,0
CUST-1398,50,126.38945522133957,8,3,13,0
CUST-1399,71,25.21805168109765,2,3,1,0
CUST-1400,3,135.68873892717212,8,2,25,1
CUST-1401,64,148.95515714102362,4,0,8,1
CUST-1402,44,58.228770082981114,8,2,5,1
CUST-1403,53,47.34141231715317,9,0,6,0
CUST-1404,24,119.4972373015453,5,2,23,0
CUST-1405,60,52.89342431963292,8,2,20,1
CUST-1406,3,132.52310981238645,6,1,30,0
CUST-1407,20,33.36953698047197,6,3,14,0
CUST-1408,46,36.374175529316574,7,0,22,0
CUST-1409,15,147.28970216308002,6,3,23,1
CUST-1410,25,107.5990567751006,8,1,11,0
CUST-1411,71,130.09533917576385,8,0,6,0
CUST-1412,17,62.16281905569734,5,1,11,0
CUST-1413,9,107.94288743767858,6,3,13,0
CUST-1414,38,97.25143755011764,1,2,12,0
CUST-1415,48,98.40951561598311,8,1,22,0
CUST-1416,60,108.7292197399038,0,1,2,0
CUST-1417,63,94.79669250678282,0,2,21,1
CUST-1418,2,75.77810800934657,2,3,3,1
CUST-1419,11,55.86995026947109,5,1,23,0
CUST-1420,64,119.91557301871626,4,3,4,0
CUST-1421,21,49.4154159004142,1,2,17,1
CUST-1422,18,110.00605980007384,8,0,28,1
CUST-1423,64,50.333266944412465,9,1,28,0
CUST-1424,38,101.292922094079,3,3,22,0
CUST-1425,32,117.12017472677375,3,2,6,1
CUST-1426,11,48.432805557850095,4,2,7,1
CUST-1427,45,27.792629111970076,7,1,15,0
CUST-1428,33,37.026586589242626,9,0,11,0
CUST-1429,41,98.77960574523331,3,1,24,0
CUST-1430,8,130.4280328093456,4,3,3,0
CUST-1431,11,25.849586760605167,3,2,30,0
CUST-1432,51,115.43966367541401,5,0,6,0
CUST-1433,41,64.37142397350678,2,3,26,0
CUST-1434,17,82.20868808953793,7,1,2,0
CUST-1435,46,140.75174147992354,5,2,29,0
CUST-1436,32,63.156295615659914,9,1,14,0
CUST-1437,54,80.4938014121332,4,0,9,0
CUST-1438,20,21.778713918888542,1,0,18,0
CUST-1439,33,30.607833600628986,9,0,19,0
CUST-1440,40,53.616906847521925,9,0,12,1
CUST-1441,32,23.620791306739672,6,0,13,0
CUST-1442,2,102.07879238627262,1,1,26,0
CUST-1443,33,75.43178638421094,0,0,12,0
CUST-1444,30,91.25887635464287,6,0,12,0
CUST-1445,33,42.70413416652284,4,2,18,0
CUST-1446,26,58.4711638267601,0,0,9,0
CUST-1447,22,106.29718173085426,3,2,17,1
CUST-1448,66,145.489354071952,3,2,21,0
CUST-1449,38,26.554180568287194,9,2,16,1
CUST-1450,46,135.7499617111846,6,1,17,0
CUST-1451,15,94.9945561704571,8,1,21,0
CUST-1452,44,93.30954367823108,1,3,24,0
CUST-1453,49,85.03620957700885,0,3,8,0
CUST-1454,61,29.02123116754384,1,2,11,0
CUST-1455,67,31.683990725700887,6,1,24,0
CUST-1456,6,98.11856073568119,9,0,2,0
CUST-1457,9,64.32461428662258,5,3,8,1
CUST-1458,6,139.2448486550985,3,1,12,0
CUST-1459,32,72.8567698567314,0,0,21,0
CUST-1460,41,38.626589631343336,0,0,1,0
CUST-1461,8,112.91344835526468,4,1,23,0
CUST-1462,50,58.13594478733128,0,3,13,0
CUST-1463,62,88.31113995626612,6,1,22,0
CUST-1464,62,110.7182621156721,0,3,21,0
CUST-1465,7,137.03433445626916,0,2,17,0
CUST-1466,4,122.98485532421789,1,1,14,0
CUST-1467,6,107.92693882345414,9,1,14,1
CUST-1468,58,108.35231371136867,2,3,16,1
CUST-1469,22,142.97020372417126,0,3,17,0
CUST-1470,26,58.45713267454968,8,1,6,0
CUST-1471,3,20.144572245504364,9,0,26,0
CUST-1472,41,55.35409272176583,7,0,28,0
CUST-1473,60,48.325879351476715,4,0,7,1
CUST-1474,14,106.03849606481977,1,2,26,0
CUST-1475,12,102.38250796951877,4,2,26,0
CUST-1476,12,97.1499797516141,5,3,1,1
CUST-1477,13,22.111647617228982,0,2,25,0
CUST-1478,25,114.74114707858418,3,0,15,0
CUST-1479,45,62.0589536231139,8,1,20,0
CUST-1480,19,106.45727857086204,1,2,21,1
CUST-1481,55,92.35519570527994,4,2,18,1
CUST-1482,45,64.55502030562793,0,0,30,0
CUST-1483,8,37.49491472353401,3,2,28,0
CUST-1484,53,32.274456695862526,3,3,26,0
CUST-1485,55,128.09738330458907,5,1,13,0
CUST-1486,32,139.39168047060252,9,0,24,1
CUST-1487,51,104.47244607935895,8,3,30,0
CUST-1488,44,33.44643493186284,2,0,2,0
CUST-1489,70,72.26353819547128,8,3,19,0
CUST-1490,18,114.76209601367044,5,1,15,0
CUST-1491,22,121.37671492130886,6,1,12,0
CUST-1492,37,35.36842089784152,9,3,15,0
CUST-1493,56,20.003993449899713,1,3,25,0
CUST-1494,59,112.57781596447865,9,3,18,0
CUST-1495,3,66.35750287820673,5,3,14,1
CUST-1496,28,53.082573110373836,5,3,6,1
CUST-1497,35,21.676671072638307,1,3,12,0
CUST-1498,61,90.23892287899496,1,1,20,0
CUST-1499,54,130.6495956053776,1,3,23,0
CUST-1500,63,144.4921140154364,9,2,30,1
CUST-1501,7,93.5468435797276,0,1,30,0
CUST-1502,49,86.87997260618624,4,0,6,1
CUST-1503,31,31.057330113601346,7,1,26,0
CUST-1504,58,91.35346420053797,1,0,30,0
CUST-1505,61,69.39728026550131,4,0,9,0
CUST-1506,24,98.927586514865,7,2,30,1
CUST-1507,20,70.53442522395108,9,3,25,0
CUST-1508,37,51.23888604854768,4,3,26,1
CUST-1509,4,32.34548577968894,1,1,4,0
CUST-1510,20,60.93939779655644,2,3,17,0
CUST-1511,60,32.563828457407794,5,2,2,0
CUST-1512,24,42.99660360711791,4,1,16,0
CUST-1513,50,148.35370061534098,3,1,24,0
CUST-1514,49,77.73346239786042,3,1,14,0
CUST-1515,51,89.14332964565216,4,3,26,0
CUST-1516,36,133.570408735838,1,3,8,0
CUST-1517,66,149.4239570637894,8,3,14,0
CUST-1518,34,95.75287841480859,1,1,2,0
CUST-1519,36,125.62159673574232,9,1,16,0
CUST-1520,6,62.50233316376779,1,0,4,0
CUST-1521,39,59.74671446814784,9,0,1,1
CUST-1522,42,72.35148372929282,8,3,23,1
CUST-1523,58,107.42594414757438,2,1,20,0
CUST-1524,12,108.68491960316284,9,3,27,1
CUST-1525,3,60.98112650442861,6,3,14,0
CUST-1526,18,37.31729013776173,3,0,8,1
CUST-1527,40,102.21151334051612,5,2,25,0
CUST-1528,21,36.68236208453939,3,3,28,0
CUST-1529,15,95.20402606981291,9,2,25,1
CUST-1530,26,110.14487664732017,6,2,3,1
CUST-1531,8,111.07949453127871,0,1,5,0
CUST-1532,42,117.95137438574757,2,1,6,0
CUST-1533,44,133.4717248035364,2,3,22,0
CUST-1534,14,84.9946689554225,0,0,26,0
CUST-1535,2,114.93239463884426,5,0,8,0
CUST-1536,37,100.49245559755877,8,3,6,0
CUST-1537,69,44.263192173698734,7,3,6,0
CUST-1538,38,23.33965383302306,6,0,4,0
CUST-1539,41,56.99038013800139,9,2,7,0
CUST-1540,62,77.59438182389053,7,3,30,1
CUST-1541,60,100.22377277572532,5,2,30,0
CUST-1542,14,130.49471296541668,8,3,24,1
CUST-1543,2,45.51194317180153,2,3,19,0
CUST-1544,70,36.321472686802025,9,2,7,0
CUST-1545,17,145.25239317166256,9,2,3,1
CUST-1546,28,34.04579271893292,8,0,8,0
CUST-1547,66,82.20383911393459,3,3,1,1
CUST-1548,35,96.12328474312925,6,1,1,0
CUST-1549,5,90.37867471796697,8,1,14,0
CUST-1550,65,31.184180414282615,1,3,6,1
CUST-1551,40,27.41349882047052,1,3,10,0
CUST-1552,56,33.712845569934636,8,3,25,1
CUST-1553,36,96.12639890343962,2,2,28,0
CUST-1554,45,90.76483539246175,8,1,14,0
CUST-1555,23,50.38630296477675,4,1,4,0
CUST-1556,47,102.9106384399269,5,1,6,0
CUST-1557,31,126.60877526723442,1,3,16,1
CUST-1558,11,25.405264780057188,7,2,28,1
CUST-1559,10,84.75689266124552,8,3,21,1
CUST-1560,67,109.61035357334974,1,0,28,0
CUST-1561,14,52.80055051905932,5,0,1,1
CUST-1562,10,60.010217688109385,5,1,6,1
CUST-1563,1,99.77292738861989,7,3,9,1
CUST-1564,5,136.73158814768578,9,0,15,1
CUST-1565,20,125.29017463937691,4,0,12,0
CUST-1566,8,95.80692848294586,8,3,3,1
CUST-1567,43,114.92882330844239,0,2,11,0
CUST-1568,1,67.42692112701383,8,3,15,1
CUST-1569,57,103.32551865283851,9,3,3,1
CUST-1570,64,80.60360684658241,6,2,14,0
CUST-1571,28,44.69169773948292,3,1,2,0
CUST-1572,37,111.22597560404343,2,1,29,0
CUST-1573,47,92.34040285534687,9,1,4,0
CUST-1574,37,66.62080565396688,5,2,26,0
CUST-1575,49,138.474094710222,0,0,19,0
CUST-1576,44,22.721435317475326,2,2,12,0
CUST-1577,56,61.05050966243448,1,3,2,1
CUST-1578,28,27.39458171109405,8,2,17,0
CUST-1579,6,119.64855110881153,2,0,3,0
CUST-1580,61,111.27396903479304,1,0,10,0
CUST-1581,20,63.075788435721215,3,3,16,1
CUST-1582,2,107.8361772869195,1,1,22,0
CUST-1583,37,71.47183940547347,0,0,9,0
CUST-1584,20,118.31299288491647,5,0,11,0
CUST-1585,26,79.04387615577178,9,0,21,0
CUST-1586,29,73.59636461811652,7,3,15,1
CUST-1587,1,141.51488901347912,9,0,3,1
CUST-1588,35,52.61428298579103,9,1,16,0
CUST-1589,70,35.65815419955351,1,3,30,0
CUST-1590,59,95.99060472372956,8,1,21,0
CUST-1591,69,146.01183559694326,2,0,21,0
CUST-1592,33,69.11909778453426,7,0,21,0
CUST-1593,51,28.0647792717416,7,1,28,0
CUST-1594,12,64.10968475024376,2,3,12,0
CUST-1595,20,85.7711150615426,2,3,23,0
CUST-1596,53,41.049990862187784,5,1,5,0
CUST-1597,43,105.55328834734397,0,0,7,1
CUST-1598,50,149.70742057132608,3,2,9,1
CUST-1599,29,78.7261318775877,0,1,21,0
CUST-1600,57,66.11471237492765,2,1,18,0
CUST-1601,39,72.09154168848066,8,1,21,0
CUST-1602,56,34.969003191376146,4,0,8,0
CUST-1603,43,134.8255681854091,4,3,12,1
CUST-1604,50,73.92733521777575,3,0,20,0
CUST-1605,23,70.34567348522937,2,1,2,0
CUST-1606,44,105.75973548096167,4,0,10,0
CUST-1607,38,77.46434472104606,3,0,19,0
CUST-1608,23,104.27035094501998,7,1,9,0
CUST-1609,45,27.988017717002375,3,0,25,0
CUST-1610,52,125.78403468388957,7,2,24,0
CUST-1611,50,142.26551387432232,5,0,8,0
CUST-1612,8,104.33950020072017,4,0,24,0
CUST-1613,1,144.09357075164542,3,3,24,1
CUST-1614,8,39.68620086809523,3,3,24,1
CUST-1615,29,82.06410463244598,3,1,1,0
CUST-1616,5,98.23487541290814,8,1,6,1
CUST-1617,47,95.62576416475427,3,3,12,0
CUST-1618,34,72.19003128157561,8,2,25,0
CUST-1619,65,63.95097321761398,9,0,24,0
CUST-1620,55,36.487122931554445,5,2,19,0
CUST-1621,43,70.92651857309616,9,2,27,0
CUST-1622,30,41.14590596371307,6,3,17,1
CUST-1623,17,115.46753794398839,9,1,2,1
CUST-1624,26,47.148021614296695,2,0,11,0
CUST-1625,8,27.6134896869894,7,1,18,0
CUST-1626,47,91.80759791624047,2,2,23,1
CUST-1627,46,97.37986525352221,0,2,28,0
CUST-1628,68,133.34869796646572,9,1,22,0
CUST-1629,33,95.00760961429864,4,1,11,0
CUST-1630,1,64.91251098404794,1,3,18,0
CUST-1631,19,124.39154459842167,9,1,8,0
CUST-1632,31,90.23625611436474,5,1,15,0
CUST-1633,14,30.306437002054928,9,3,9,1
CUST-1634,53,93.56057284072206,8,1,15,0
CUST-1635,48,138.0424109048161,0,2,7,0
CUST-1636,69,71.52064131476868,3,1,20,0
CUST-1637,62,58.52235424697401,0,0,13,0
CUST-1638,66,38.65102941234261,0,2,13,0
CUST-1639,64,39.68791785159645,7,3,1,0
CUST-1640,70,76.26029296443646,1,2,20,1
CUST-1641,63,97.43837714099884,0,3,4,0
CUST-1642,33,30.48000267204823,7,0,24,0
CUST-1643,41,142.14391657327155,3,0,4,0
CUST-1644,48,118.16737026787547,2,2,4,1
CUST-1645,13,96.26110937687615,3,1,13,0
CUST-1646,31,127.69702722206881,4,2,2,1
CUST-1647,68,30.424278385574727,0,2,28,0
CUST-1648,4,81.98905410530617,0,0,26,0
CUST-1649,19,101.91210649201625,2,3,23,0
CUST-1650,70,127.7248777953776,5,2,15,0
CUST-1651,13,121.8510428064048,0,1,4,1
CUST-1652,23,56.01900246274195,1,0,27,1
CUST-1653,1,142.31442204269655,6,2,6,1
CUST-1654,54,36.164959386013145,0,2,3,1
CUST-1655,71,133.76737042074978,6,1,7,1
CUST-1656,15,146.2222324486004,3,2,6,1
CUST-1657,65,43.02995801894132,9,2,3,0
CUST-1658,71,113.86858834649209,5,2,4,0
CUST-1659,15,25.2371174411398,7,2,10,0
CUST-1660,21,72.70496726809014,8,1,30,0
CUST-1661,19,87.11682889569762,5,2,21,1
CUST-1662,60,95.48387936825243,8,2,9,1
CUST-1663,33,141.67184227231274,3,2,30,1
CUST-1664,49,107.39258934824531,5,0,6,0
CUST-1665,35,82.5661336585008,7,1,29,0
CUST-1666,44,125.2577547145656,8,0,20,0
CUST-1667,11,143.56926672407315,2,0,27,0
CUST-1668,66,22.868599328697808,1,1,11,0
CUST-1669,46,147.72776539328504,5,0,7,0
CUST-1670,9,31.197178078278444,3,0,18,0
CUST-1671,3,125.87028130493897,0,0,4,0
CUST-1672,26,56.44351783168362,7,1,5,0
CUST-1673,48,37.18335550800333,8,2,4,1
CUST-1674,66,77.18123316279853,8,3,4,1
CUST-1675,70,103.71435532818975,1,3,27,0
CUST-1676,28,69.52373985305175,8,1,13,1
CUST-1677,26,27.093503076750864,6,3,16,0
CUST-1678,25,97.92994815563316,4,1,25,0
CUST-1679,12,137.31242589438773,6,1,14,0
CUST-1680,5,69.81799757314272,8,3,11,0
CUST-1681,48,48.12326109200751,7,0,29,0
CUST-1682,37,77.53505497126599,5,2,2,1
CUST-1683,44,26.287152436341515,3,3,22,1
CUST-1684,15,126.66338598243573,0,3,14,0
CUST-1685,43,127.42430542352427,5,3,24,0
CUST-1686,48,96.4400602458517,2,3,24,0
CUST-1687,70,65.90337556199063,5,1,27,0
CUST-1688,46,123.97183737795183,5,1,7,0
CUST-1689,43,92.10931322248773,3,2,26,0
CUST-1690,21,127.3712001115021,1,2,11,0
CUST-1691,23,102.08964303579268,8,3,4,1
CUST-1692,47,121.97271151766365,1,3,7,0
CUST-1693,15,97.8131891183088,2,3,29,0
CUST-1694,25,73.8383388680366,9,2,16,1
CUST-1695,36,144.53296179039788,0,3,26,1
CUST-1696,51,90.34479723424981,6,0,6,0
CUST-1697,15,98.66163741026999,0,2,27,0
CUST-1698,68,48.6633931239174,8,0,6,0
CUST-1699,21,101.33460262554594,0,3,2,0
CUST-1700,13,94.3089944327827,4,1,24,0
CUST-1701,19,44.028991733113244,6,0,8,0
CUST-1702,34,27.746322655908685,2,2,30,0
CUST-1703,68,98.56671156292025,8,0,27,0
CUST-1704,52,119.27999501554167,7,2,7,1
CUST-1705,27,88.04217821986107,2,3,27,1
CUST-1706,29,49.480441291553944,4,0,25,0
CUST-1707,28,106.64785697009454,6,1,24,0
CUST-1708,35,30.413744459248292,3,0,14,0
CUST-1709,8,77.4383816242541,4,1,9,0
CUST-1710,16,41.23767859179462,2,2,15,0
CUST-1711,36,43.979676637784834,8,3,25,1
CUST-1712,30,46.298213390566474,9,3,22,0
CUST-1713,18,70.27191741571713,8,1,18,0
